年度,科目,題號,題目
106,國文,14,14.「天才是不足恃的，聰明是不可靠的，順手揀來的偉大科學發明是不可想像的。」這段文字最可能是在傳達下列何者的重要性？(A)(B)(C)(D)
106,國文,15,15.12「冷淡是秋花，更比秋花冷淡些。到處芙蓉供醉賞，從他。自有幽人處士34誇。寂寞兩三葩，晝日無風也帶斜。一片西窗殘照裡，誰家。捲卻湘裙薄薄紗。」詞中畫線處，何者最能表達作者不隨流俗、終能獲得賞識的想法？(A)1(B)2(C)3(D)4
106,國文,16,16.「友情如一罈醇酒，愈陳愈濃郁醉人。」句中以「醇酒」比喻「友情」的恆久動人。下列文句，何者也是用具體事物來比喻抽象概念？(A)沿岸的楓葉以血掌印證，船頭是水雲的故鄉(B)圍牆邊綻放的繁花，是造物主所設下的美麗陷阱(C)孤獨是一匹衰老的獸，潛伏在我亂石磊磊的心裡(D)
106,國文,17,17.有客語：「馬肝大毒，能殺人，故漢武帝云：『文成食馬肝而死。』」迂公適聞之，發笑曰：「客誑語耳，肝故在馬腹中，馬何以不死？」客戲曰：「馬無百年之壽，以有肝故也。」公大悟，家有畜馬，便刳其肝，馬立斃。公擲刀歎曰：「信哉，毒也。去之尚不可活，況留肝乎？」根據這則笑話，下列敘述何者正確？(A)漢武帝因食馬肝而死(B)馬肝很毒，所以馬不長壽(C)迂公原本不相信客人所說的話(D)
106,國文,18,18.「豔冶之貌，代有之矣；潔朗之操，則人鮮聞。故士矜才則德薄，女衒1色則情私。若能如執盈，如臨深，則皆為端士淑女矣。」這段文字的觀點，與下列何者最接近？(A)端士淑女應才色兼備(B)人宜謹飭德操，莫炫耀才色1.衒：炫示、誇耀(C)美貌女子與高潔端士均屬少見(D)
106,國文,19,19.「在國內的醫療系統，所謂的安寧照護還是偏重於生理層面□如何讓一個人在生病與往生過程中不要受到太多生理折磨。然而，一個即將往生□面臨生命最後一段歲月的人，他們的心理狀態是如何？我們如何從身心靈成長的角度幫助這樣的人？這種心理層面上的考慮更是必要。」這段文字□中的標點符號，依序填入下列何者最恰當？(A)……，(B)――、(C)；――(D)
106,國文,20,20.下列文句，何者用字完全正確？(A)這款保養品的效果極佳，才剛上市，名聲便不逕而走(B)實驗已接近完成，卻因一時疏忽而功虧一簣，令人惋惜(C)廢寢忘食地苦練後，他的演出果然不同反響，贏得滿堂喝采(D)
106,國文,21,21.「文學雖然具有普遍性，但因讀者體驗的不同而有變化，讀者倘若沒有類似的體驗，它也就失去了效力。」根據這句話，作者認為文學的普遍性要有效力，前提最可能是下列何者？(A)讀者的體驗各自不同(B)讀者的分布普及各階層(C)讀者有類似於作品的經驗(D)
106,國文,22,22.周老師在黑板上寫道：「天下沒有一個人從不羨慕別人，只有少數人從沒被別人羨慕過。」她請學生以圖表來表示這句話，下列哪一張圖表最恰當？(A)(B)(C)(D)
106,國文,23,23.唐宣宗時，相國令狐綯以故事訪於溫岐，對以「其事出《南華》1。」且曰：「非僻書也。或冀相公燮理2之暇，時宜覽古。」綯怒。根據這段文字，下列敘述何者正確？(A)令狐綯向溫岐求問無解，故勃然大怒1.《南華》：指《莊子》(B)令狐綯因施政遇到困難，找溫岐商量2.燮理：治理國事(C)溫岐回答問題後，勸令狐綯要多讀書(D)
106,國文,24,24.臺北的王小姐要以右列信封寄信給高雄的陳先生，其中格式有誤，下列修改何者正確？(A)郵票應貼在信封右上角(B)左右欄書寫的地址應對調(C)左欄的「王緘」二字應改為「王寄」(D)
106,國文,25,25.下列文句中的「如」字，何者與「如期完成」的「如」字意思相同？(A)坐須臾，沛公起「如」廁(B)弗如也！吾與汝弗「如」也(C)朝與下大夫言，侃侃「如」也(D)
106,國文,26,26.蘇東坡自述：「自今日以往，不過一爵一肉。有尊客，盛饌則三之，可損不可增。有召我者，預以此先之，主人不從而過是者，乃止。一曰安分以養福，二曰寬胃以養氣，三曰省費以養財。」根據這段文字，下列何者最符合東坡的飲食原則？(A)對己待客，飲食皆須有所節制(B)招待尊客，最少須準備三道盛饌(C)受邀作客時，抱持客隨主便的態度(D)
106,國文,27,27.下列文句，何者有語病？(A)車子駛向這塊久別之地，我不禁有近鄉情怯之感(B)昂首望去，眼前是一片萬丈深淵，令人心生畏懼(C)忙碌的現代人無暇尋幽訪勝，更不可能遁跡深山(D)
106,國文,28,28.下列選項「」中的字，何者讀音前後相同？(A)青雲直「上」／平「上」去入(B)個性倔「強」／「強」弩之末(C)「伺」機而動／茶水「伺」候(D)
106,國文,29,29.下列詩句前後兩句的關係，何者說明正確？(A)美酒飲教微醉後，好花看到半開時――前句為因，後句為果(B)戲掬清泉灑蕉葉，兒童誤認雨聲來――前句泉灑蕉葉的假設引發後句的雨聲(C)書冊埋頭無了日，不如拋卻去尋春――將前句的讀書與後句的尋春互作比較(D)
106,國文,30,30.右列是某小說中的謎語，其中哪一句未使用代詞？(A)古老智慧之謎可解於此5ὁʛ᠗5YA，(B)力助吾輩保伊全家團圓ȑ4ȟᐰᙖᙑ，(C)聖殿騎士之碑是為關鍵ὸ	:ồʖF_⒟，(D)
106,國文,31,31.「我曾經踮起腳尖遠望，結果遠不如登上高處看得廣；我登上高處向人招手，胳臂並沒有加長，但遠處的人也能看得見；順著風呼喊，聲音沒有更加激昂，但聽的人______________________卻能聽得很清楚。因此，在學習的道路上，要。」文中畫線處最適合填入下列何者？(A)善用周遭資源，以收事半功倍之效(B)立定遠大目標，確立人生未來方向(C)勇於多方嘗試，才能激發自我潛能(D)
106,國文,32,32.「桃符仰視艾人而罵曰：『汝何等草芥，輒居我上？』艾人俯而應曰：『自元日至端午以來，汝已半截入土，猶爭高下乎？』桃符怒，往復紛然不已。門神解之曰：『吾輩不肖，方傍人門戶，何暇爭閒氣耶？』」根據這段文字，下列敘述何者正確？(A)艾人以「半截入土」暗譏桃符有過時之嫌(B)門神指責桃符愛爭閒氣，所以只能傍人門戶(C)三者位置由高而低依序是：門神、桃符、艾人(D)
106,國文,33,33.「以往許多民生用品都以農作物製成，取之於大自然，還之於大自然，不會造成地球負擔、環境汙染。若更用心研發，一定可以製作得更精良、推廣得更普及。很可惜在工業產品的衝擊下，這些用品一一被取代而消失。」根據這段文字，下列何者最符合作者的觀點？(A)近代快速工業化導致農作物大量消失(B)用心研發的農作物不會造成地球負擔(C)以農作物製成的產品較工業產品更為精良(D)
106,國文,34,34.下列文句，何者詞語使用正確？(A)放學後學生們各自返家，殊途同歸(B)母親過世後，她傷心欲絕，如喪考妣(C)她對這次的展覽品如數家珍，十分熟悉(D)
106,國文,35,35.ADHD下列對於者的敘述，何者最符合作者原意？(A)ADHD發明家往往是者(B)ADHD不宜以異類眼光看待者(C)ADHD者擁有比一般人優秀的基因(D)ADHD
106,國文,36,36.下列敘述，何者與本文內涵最不相關？(A)強調現代人應培養多元能力，以順應社會趨勢(B)ADHD推測者的特徵可上溯自遠古人類的行為(C)引述學者意見，說明注意力缺失者的行為特徵(D)
106,國文,37,37.根據本文，莫那魯道在接受紋面前，心情有種難以抑止的澎湃，其原因最不可能為下列何者？(A)通過種種考驗之後的欣慰(B)即將成為勇士的興奮感受(C)為即將執行出草任務而期待(D)
106,國文,38,38.根據本文，下列敘述何者正確？(A)在賽德克族內，男女戀愛及婚嫁須經過頭目的准許(B)賽德克族人的額紋，象徵著生命的至高尊嚴與榮耀(C)已屆婚齡卻不結婚的賽德克•巴萊，被視為一種恥辱(D)
106,國文,1,1.建安：東漢獻帝的年號2.射策：宋代科舉時，考生針對皇帝的策問，提出應對之方略39.根據本文，讀書人與統治者的關係，下列敘述何者正確？(A)建安文人多數成為有權的府主(B)中唐文人多在華貴階級中作客(C)五代文人以文章推翻世族社會(D)
106,國文,2,2.射策：宋代科舉時，考生針對皇帝的策問，提出應對之方略39.根據本文，讀書人與統治者的關係，下列敘述何者正確？(A)建安文人多數成為有權的府主(B)中唐文人多在華貴階級中作客(C)五代文人以文章推翻世族社會(D)
106,國文,39,39.根據本文，讀書人與統治者的關係，下列敘述何者正確？(A)建安文人多數成為有權的府主(B)中唐文人多在華貴階級中作客(C)五代文人以文章推翻世族社會(D)
106,國文,40,40.關於本文的寫作手法，下列敘述何者正確？(A)以唐和五代文人做對比，凸顯唐代文人的風骨(B)透過細膩的空間描寫，以呈現社會組織的變遷(C)援引李白、杜甫為例，說明科舉與文人的關係(D)
106,國文,41,41.下列針對手足關係的描述，何者最符合本文的觀點？(A)兄弟姊妹是世上少數可以共享兒時記憶的人(B)因共同的成長背景，手足間的命運緊緊纏繞(C)照顧年邁雙親的責任，必須由兄弟共同承擔(D)
106,國文,42,42.關於本文的寫作手法，下列敘述何者錯誤？(A)首段由朋友、情人、夫妻的關係起筆，帶出手足間的情誼(B)第二段連用兩個反詰句，強調兄弟間深厚的情誼不可磨滅(C)前兩段多處使用重複的字詞與類似的句型，可以強化語氣(D)
106,國文,43,43.關於「藍月」的訊息，下列何者本文並未提及？(A)名稱的由來(B)周期的間隔(C)觀測的時機(D)
106,國文,44,44.根據本文，可推論出下列何者？(A)本文可能刊登在星期二(B)閏年的二月可能出現藍月(C)藍月可能只是一種「月亮錯覺」的效應(D)
106,國文,45,45.「佟中丞鳳彩巡撫河南」句中「巡撫」二字的詞性，與下列何者相同？1.矍然：驚視貌。矍，音ㄐㄩㄝˊ(A)燃「燭」治文書(B)皆汝「肩」之(C)輒以手批「頰」數四(D)
106,國文,46,46.根據本文的敘述，可推知佟中丞的為人如何？(A)自許甚高，治事嚴謹(B)嫉惡如仇，律下嚴厲(C)貧賤不移，威武不屈(D)
106,國文,47,47.關於這兩首詩的內容，下列敘述何者正確？(A)甲詩描寫時間為晚上，乙詩描寫時間是清晨1.扶桑：相傳東海外有神木名(B)甲詩送別地點在扶桑，乙詩分別地點在揚子江為扶桑，是日出之(C)甲詩作者將與友人同行，乙詩作者送友人獨往地。亦為日本別名(D)
106,國文,48,48.關於這兩首詩的寫作手法，下列敘述何者正確？(A)甲乙兩詩皆遲至末句才點出友人前行的目的地(B)甲乙兩詩各自重複某些字詞，增添詩的節奏感(C)甲詩由眼前景寫到想像景，乙詩從想像景寫到眼前景(D)
106,英語,1,1. 所有試題均為四選一的選擇題，答錯不倒扣。2. 試題本分為單題和題組兩部分。3. 部分試題中的單字或片語加註中文，以利參考。4. 依試場規則規定，答案卡上不得書寫姓名座號，也不得作任何標記。故意汙損答案卡、損壞試題本，或在答案卡上顯示自己身分者，該科考試不予計列等級。作答方式： 2B 請依照題意從四個選項中選出一個正確或最佳的答案，並用 鉛筆在答案卡上相應的位置畫記，請務必將選項塗黑、塗滿。如果需要修改答案，請 B      使用橡皮擦擦拭乾淨，重新塗黑答案。例如答案為 ，則將 選項塗黑、     塗滿，即：以下為錯誤的畫記方式，可能導致電腦無法正確判讀。如：       —未將選項塗滿       —未將選項塗黑       —未擦拭乾淨       —塗出選項外       —同時塗兩個選項請聽到鐘（鈴）響起，於試題本右上角方格內填寫准考證末兩碼，再翻頁作答:   ( 1-15 15 )第一部分 單題 第 題，共 題1.  Look at the picture.  The dog is sitting           .(A) on the bag  (B) next to the woman(C) inside the bag(D) between the woman and the bag
106,英語,2,2. 試題本分為單題和題組兩部分。3. 部分試題中的單字或片語加註中文，以利參考。4. 依試場規則規定，答案卡上不得書寫姓名座號，也不得作任何標記。故意汙損答案卡、損壞試題本，或在答案卡上顯示自己身分者，該科考試不予計列等級。作答方式： 2B 請依照題意從四個選項中選出一個正確或最佳的答案，並用 鉛筆在答案卡上相應的位置畫記，請務必將選項塗黑、塗滿。如果需要修改答案，請 B      使用橡皮擦擦拭乾淨，重新塗黑答案。例如答案為 ，則將 選項塗黑、     塗滿，即：以下為錯誤的畫記方式，可能導致電腦無法正確判讀。如：       —未將選項塗滿       —未將選項塗黑       —未擦拭乾淨       —塗出選項外       —同時塗兩個選項請聽到鐘（鈴）響起，於試題本右上角方格內填寫准考證末兩碼，再翻頁作答:   ( 1-15 15 )第一部分 單題 第 題，共 題1.  Look at the picture.  The dog is sitting           .(A) on the bag  (B) next to the woman(C) inside the bag(D) between the woman and the bag
106,英語,3,3. 部分試題中的單字或片語加註中文，以利參考。4. 依試場規則規定，答案卡上不得書寫姓名座號，也不得作任何標記。故意汙損答案卡、損壞試題本，或在答案卡上顯示自己身分者，該科考試不予計列等級。作答方式： 2B 請依照題意從四個選項中選出一個正確或最佳的答案，並用 鉛筆在答案卡上相應的位置畫記，請務必將選項塗黑、塗滿。如果需要修改答案，請 B      使用橡皮擦擦拭乾淨，重新塗黑答案。例如答案為 ，則將 選項塗黑、     塗滿，即：以下為錯誤的畫記方式，可能導致電腦無法正確判讀。如：       —未將選項塗滿       —未將選項塗黑       —未擦拭乾淨       —塗出選項外       —同時塗兩個選項請聽到鐘（鈴）響起，於試題本右上角方格內填寫准考證末兩碼，再翻頁作答:   ( 1-15 15 )第一部分 單題 第 題，共 題1.  Look at the picture.  The dog is sitting           .(A) on the bag  (B) next to the woman(C) inside the bag(D) between the woman and the bag
